"","country","year","Wbcode","region","oecd","guerilla","overall.conflict","riots","strikes","demos","assassinations","internet","computers","radios","tvs","newspapers","mdi","landlines","mobiles"
"1312","German DR",1973,"","Other","Non-OECD",0,0,0,0,0,0,NA,NA,0.5036,0.43538,0.443,46.066,0.13718,NA
"1313","German DR",1974,"","Other","Non-OECD",0,0,0,0,0,0,NA,NA,0.5088,0.44994,0.452,47.0246666666667,0.14501,NA
"1314","German DR",1975,"","Other","Non-OECD",0,0,0,0,0,0,NA,NA,0.5133,0.46498,0.472,48.3426666666667,0.15252,NA
"1315","German DR",1976,"","Other","Non-OECD",0,0,0,0,0,0,NA,NA,0.519,0.47551,0.484,49.2836666666667,0.16383,NA
"1316","German DR",1977,"","Other","Non-OECD",0,0,0,0,0,0,NA,NA,0.5235,0.48505,0.496,50.1516666666667,0.17059,NA
"1317","German DR",1978,"","Other","Non-OECD",0,0,0,0,0,0,NA,NA,0.5278,0.49462,0.506,50.9473333333333,0.1765,NA
"1318","German DR",1979,"","Other","Non-OECD",0,0,0,0,0,0,NA,NA,0.5321,0.50439,0.517,51.783,0.18353,NA
"1319","German DR",1980,"","Other","Non-OECD",0,0,0,0,0,0,NA,NA,0.5364,0.51432,0.5234,52.4706666666667,0.18878,NA
"1320","German DR",1981,"","Other","Non-OECD",0,0,0,0,0,0,NA,NA,0.5514,0.5507,0.53,54.4033333333333,0.19262,NA
"1321","German DR",1982,"","Other","Non-OECD",0,125,0,0,1,0,NA,NA,0.5667,0.59302,0.5366,56.544,0.1965,NA
"1322","German DR",1983,"","Other","Non-OECD",0,0,0,0,0,0,NA,NA,0.5824,0.64137,0.5432,58.899,0.20045,NA
"1323","German DR",1984,"","Other","Non-OECD",0,0,0,0,0,0,NA,NA,0.5986,0.68982,0.55,61.2806666666667,0.20802,NA
"1324","German DR",1985,"","Other","Non-OECD",0,0,0,0,0,0,NA,NA,0.6158,0.739,0.56,63.8266666666667,0.21608,NA
"1325","German DR",1986,"","Other","Non-OECD",0,0,0,0,0,0,NA,NA,0.6287,0.7459,0.5708,64.8466666666667,0.22435,NA
"1326","German DR",1987,"","Other","Non-OECD",0,0,0,0,0,0,NA,NA,0.6404,0.75115,0.5818,65.7783333333333,0.23242,NA
"1327","German DR",1988,"","Other","Non-OECD",0,0,0,0,0,0,NA,NA,0.6521,0.75603,0.593,66.7043333333333,0.23432,NA
"1328","German DR",1989,"","Other","Non-OECD",0,4875,2,0,15,0,NA,NA,0.6663,0.76368,0.6044,67.8126666666667,0.2371,NA
"1329","German FR",1949,"","Other","OECD",NA,NA,NA,NA,NA,NA,NA,NA,0.3442,NA,0.13,NA,0.04924,NA
"1330","German FR",1950,"","Other","OECD",NA,NA,NA,NA,NA,NA,NA,NA,0.3574,NA,0.1618,NA,0.05028,NA
"1331","German FR",1951,"","Other","OECD",NA,NA,NA,NA,NA,NA,NA,NA,0.3731,NA,0.1936,NA,0.05582,NA
"1332","German FR",1952,"","Other","OECD",NA,NA,NA,NA,NA,NA,NA,NA,0.3911,NA,0.2254,NA,0.06115,NA
"1333","German FR",1953,"","Other","OECD",0,1750,4,0,0,0,NA,NA,0.4087,NA,0.2572,NA,0.06624,NA
"1334","German FR",1954,"","Other","OECD",0,1375,2,0,4,0,NA,NA,0.4266,7e-04,0.289,23.8766666666667,0.06934,NA
"1335","German FR",1955,"","Other","OECD",0,875,0,1,5,0,NA,NA,0.4458,0.00518,0.283,24.466,0.07943,NA
"1336","German FR",1956,"","Other","OECD",0,375,0,0,1,0,NA,NA,0.4647,0.01314,0.277,25.1613333333333,0.08514,NA
"1337","German FR",1957,"","Other","OECD",0,0,0,0,0,0,NA,NA,0.4838,0.03082,0.2845,26.6373333333333,0.09196,NA
"1338","German FR",1958,"","Other","OECD",0,0,0,0,0,0,NA,NA,0.5039,0.03724,0.292,27.7713333333333,0.09763,NA
"1339","German FR",1959,"","Other","OECD",0,0,0,0,0,0,NA,NA,0.5251,0.04503,0.2995,28.9876666666667,0.1045,NA
"1340","German FR",1960,"","Other","OECD",0,0,0,0,0,0,NA,NA,0.5479,0.05451,0.307,30.3136666666667,0.1123,NA
"1341","German FR",1961,"","Other","OECD",0,500,0,1,0,0,NA,NA,0.5711,0.06593,0.3111,31.6043333333333,0.12046,NA
"1342","German FR",1962,"","Other","OECD",0,562,1,0,0,0,NA,NA,0.5944,0.07962,0.3153,32.9773333333333,0.12867,NA
"1343","German FR",1963,"","Other","OECD",0,875,0,0,3,0,NA,NA,0.6197,0.09631,0.3194,34.5136666666667,0.1371,NA
"1344","German FR",1964,"","Other","OECD",0,0,0,0,0,0,NA,NA,0.646,0.1165,0.3236,36.2033333333333,0.1456,NA
"1951","German FR",1965,"","Other","OECD",0,375,0,0,1,0,NA,NA,0.6727,0.14076,0.3278,38.042,0.15486,NA
"1952","German FR",1966,"","Other","OECD",0,1125,2,0,0,0,NA,NA,0.7018,0.17039,0.332,40.1396666666667,0.16582,NA
"1953","German FR",1967,"","Other","OECD",0,437,1,0,1,0,NA,NA,0.7377,0.20782,0.33,42.5173333333333,0.17888,NA
"1954","German FR",1968,"","Other","OECD",0,2375,5,1,2,1,NA,NA,0.7741,0.25302,0.328,45.1706666666667,0.19389,NA
"1943","German FR",1969,"","Other","OECD",0,687,1,0,3,0,NA,NA,0.7987,0.30287,0.331,47.7523333333333,0.20994,NA
"1903","German FR",1970,"","Other","OECD",0,500,0,0,2,0,NA,NA,0.8244,0.36273,0.319,50.2043333333333,0.22811,NA
"1904","German FR",1971,"","Other","OECD",0,0,0,0,0,0,NA,NA,0.8237,0.36873,0.307,49.981,0.24875,NA
"1826","German FR",1972,"","Other","OECD",0,562,0,0,0,1,NA,NA,0.8267,0.37619,0.294,49.8963333333333,0.26789,NA
"1906","German FR",1973,"","Other","OECD",0,0,0,0,0,0,NA,NA,0.8308,0.38405,0.301,50.5283333333333,0.28728,NA
"1907","German FR",1974,"","Other","OECD",0,1125,0,1,0,2,NA,NA,0.8379,0.39328,0.289,50.6726666666667,0.30249,NA
"1908","German FR",1975,"","Other","OECD",1,1250,0,0,0,0,NA,NA,0.8516,0.40554,0.312,52.3046666666667,0.31799,NA
"1909","German FR",1976,"","Other","OECD",0,0,0,0,0,0,NA,NA,0.8616,0.41302,0.3675,54.7373333333333,0.3441,NA
"1988","German FR",1977,"","Other","OECD",0,250,0,0,0,0,NA,NA,0.8717,0.42051,0.423,57.1736666666667,0.37376,NA
"1989","German FR",1978,"","Other","OECD",0,0,0,0,0,0,NA,NA,0.8803,0.42725,0.4154,57.4316666666667,0.4035,NA
"1990","German FR",1979,"","Other","OECD",0,0,0,0,0,0,NA,NA,0.8869,0.43294,0.408,57.5946666666667,0.43347,NA
"1991","German FR",1980,"","Other","OECD",0,437,1,0,1,0,NA,NA,0.8934,0.43858,0.3927,57.4893333333333,0.46382,NA
"1970","German FR",1981,"","Other","OECD",0,5625,1,1,8,1,NA,NA,0.8998,0.44595,0.3779,57.455,0.49582,NA
"1362","German FR",1982,"","Other","OECD",0,500,0,0,2,0,NA,NA,0.9083,0.45426,0.3637,57.542,0.53117,NA
"1363","German FR",1983,"","Other","OECD",0,1375,0,0,11,0,NA,NA,0.9196,0.46401,0.35,57.787,0.5708,NA
"1364","German FR",1984,"","Other","OECD",0,937,1,0,5,0,NA,NA,0.9315,0.474,0.348,58.45,0.59118,NA
"1365","German FR",1985,"","Other","OECD",0,750,2,0,1,0,NA,NA,0.9423,0.48348,0.346,59.0593333333333,0.61156,NA
"1366","German FR",1986,"","Other","OECD",0,687,0,0,3,1,NA,NA,0.9446,0.48977,0.344,59.279,0.63058,NA
"1367","German FR",1987,"","Other","OECD",0,437,1,0,1,0,NA,NA,0.9455,0.49533,0.342,59.4276666666667,0.64924,NA
"1368","German FR",1988,"","Other","OECD",0,0,0,0,0,0,NA,NA,0.9444,0.49985,0.34,59.475,0.65289,NA
"1268","German FR",1989,"","Other","OECD",0,312,0,0,0,1,NA,NA,0.9438,0.50454,0.338,59.5446666666667,0.65684,0.00265
"25845","Germany",1867,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25852","Germany",1868,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26139","Germany",1869,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26146","Germany",1870,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26048","Germany",1871,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25957","Germany",1872,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26153","Germany",1873,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26069","Germany",1874,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26062","Germany",1875,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25978","Germany",1876,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25817","Germany",1877,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25824","Germany",1878,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26118","Germany",1879,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26132","Germany",1880,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26300","Germany",1881,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26398","Germany",1882,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-05,NA
"26370","Germany",1883,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00013,NA
"26377","Germany",1884,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00025,NA
"26286","Germany",1885,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00036,NA
"26251","Germany",1886,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00047,NA
"26104","Germany",1887,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00057,NA
"26006","Germany",1888,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00068,NA
"26090","Germany",1889,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9e-04,NA
"26174","Germany",1890,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00112,NA
"25992","Germany",1891,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00133,NA
"26244","Germany",1892,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00154,NA
"26076","Germany",1893,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00173,NA
"25782","Germany",1894,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00194,NA
"25922","Germany",1895,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00213,NA
"26111","Germany",1896,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00231,NA
"26020","Germany",1897,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00249,NA
"25866","Germany",1898,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00265,NA
"26202","Germany",1899,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00282,NA
"26237","Germany",1900,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00297,NA
"26055","Germany",1901,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00443,NA
"26258","Germany",1902,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00583,NA
"26321","Germany",1903,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00719,NA
"26265","Germany",1904,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00852,NA
"25999","Germany",1905,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00981,NA
"26160","Germany",1906,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01107,NA
"26167","Germany",1907,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01249,NA
"25894","Germany",1908,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01388,NA
"25887","Germany",1909,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01524,NA
"25859","Germany",1910,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01655,NA
"25796","Germany",1911,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01813,NA
"25971","Germany",1912,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0197,NA
"25880","Germany",1913,"DEU","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02123,NA
"25768","Germany",1919,"DEU","Europe & Central Asia ","Non-OECD",2,12437,9,2,4,6,NA,NA,NA,NA,NA,NA,0.0281,NA
"25775","Germany",1920,"DEU","Europe & Central Asia ","Non-OECD",1,5437,5,1,0,0,NA,NA,NA,NA,NA,NA,0.02932,NA
"25831","Germany",1921,"DEU","Europe & Central Asia ","Non-OECD",1,6000,0,0,1,2,NA,NA,NA,NA,NA,NA,0.03118,NA
"25810","Germany",1922,"DEU","Europe & Central Asia ","Non-OECD",1,4750,2,1,2,2,NA,NA,NA,NA,NA,NA,0.03342,NA
"26041","Germany",1923,"DEU","Europe & Central Asia ","Non-OECD",2,19375,15,3,1,3,NA,NA,NA,NA,NA,NA,0.0359,NA
"25950","Germany",1924,"DEU","Europe & Central Asia ","Non-OECD",1,7125,5,1,3,1,NA,NA,NA,NA,NA,NA,0.03795,NA
"25789","Germany",1925,"DEU","Europe & Central Asia ","Non-OECD",0,2750,4,0,2,0,NA,NA,NA,NA,NA,NA,0.04096,NA
"25964","Germany",1926,"DEU","Europe & Central Asia ","Non-OECD",0,2500,3,1,0,1,NA,NA,0.016,NA,NA,NA,0.04224,NA
"25873","Germany",1927,"DEU","Europe & Central Asia ","Non-OECD",0,0,0,0,0,0,NA,NA,0.0215,NA,NA,NA,0.04396,NA
"25901","Germany",1928,"DEU","Europe & Central Asia ","Non-OECD",0,937,1,1,1,0,NA,NA,0.0347,NA,NA,NA,0.04581,NA
"26034","Germany",1929,"DEU","Europe & Central Asia ","Non-OECD",1,4562,9,0,0,0,NA,NA,0.05,NA,NA,NA,0.04915,NA
"26293","Germany",1930,"DEU","Europe & Central Asia ","Non-OECD",1,5937,8,0,3,1,NA,NA,0.0573,NA,NA,NA,0.04988,NA
"26314","Germany",1931,"DEU","Europe & Central Asia ","Non-OECD",0,4687,12,0,1,1,NA,NA,0.0637,NA,NA,NA,0.04758,NA
"26405","Germany",1932,"DEU","Europe & Central Asia ","Non-OECD",1,6375,6,1,1,0,NA,NA,0.0689,NA,NA,NA,0.04504,NA
"26342","Germany",1933,"DEU","Europe & Central Asia ","Non-OECD",3,6937,5,2,1,0,NA,NA,0.0821,NA,NA,NA,0.046,NA
"26391","Germany",1934,"DEU","Europe & Central Asia ","Non-OECD",0,1625,2,0,0,0,NA,NA,0.1012,NA,NA,NA,0.04691,NA
"26363","Germany",1935,"DEU","Europe & Central Asia ","Non-OECD",0,2375,4,0,1,0,NA,NA,0.1134,NA,NA,NA,0.04774,NA
"26307","Germany",1936,"DEU","Europe & Central Asia ","Non-OECD",0,750,0,0,0,0,NA,NA,0.1263,NA,NA,NA,0.04855,NA
"26188","Germany",1937,"DEU","Europe & Central Asia ","Non-OECD",0,1562,1,0,2,0,NA,NA,0.1411,NA,NA,NA,0.05081,NA
"25908","Germany",1938,"DEU","Europe & Central Asia ","Non-OECD",0,3500,1,0,0,1,NA,NA,0.181,NA,NA,NA,0.05285,NA
"25915","Germany",1939,"DEU","Europe & Central Asia ","Non-OECD",0,1437,0,0,1,1,NA,NA,0.2028,NA,NA,NA,0.05482,NA
"26209","Germany",1990,"DEU","Europe & Central Asia ","Non-OECD",0,0,0,0,0,0,NA,0.0818,0.8768,0.56022,0.304,58.034,0.56477,0.0061
"26027","Germany",1991,"DEU","Europe & Central Asia ","Non-OECD",0,875,1,0,2,1,NA,0.0937,0.8882,0.55997,0.306,58.4723333333333,0.56617,0.00912
"25936","Germany",1992,"DEU","Europe & Central Asia ","Non-OECD",0,2750,6,0,7,0,NA,0.1092,0.8997,0.55958,0.308,58.9093333333333,0.56758,0.01364
"25943","Germany",1993,"DEU","Europe & Central Asia ","Non-OECD",0,1437,3,0,2,0,NA,0.1257,0.9114,0.55929,0.309,59.323,0.56899,0.02038
"26279","Germany",1994,"DEU","Europe & Central Asia ","Non-OECD",0,625,2,0,0,0,NA,0.151,0.9267,0.56116,0.311,59.962,0.57251,0.03034
"26349","Germany",1995,"DEU","Europe & Central Asia ","Non-OECD",0,125,0,0,1,0,NA,0.1788,0.9427,0.56318,0.313,60.6293333333333,0.57636,0.04591
"26216","Germany",1996,"DEU","Europe & Central Asia ","Non-OECD",0,312,1,0,0,0,NA,0.2086,0.9456,0.56493,0.311,60.7176666666667,0.57996,0.07237
"26384","Germany",1997,"DEU","Europe & Central Asia ","Non-OECD",0,125,0,0,1,0,NA,0.239,0.9487,0.56706,0.309,60.8253333333333,0.58526,0.1144
"26328","Germany",1998,"DEU","Europe & Central Asia ","Non-OECD",0,125,0,0,1,0,NA,0.2803,0.9518,0.57345,0.307,61.075,0.59058,0.18085
"26181","Germany",1999,"DEU","Europe & Central Asia ","Non-OECD",0,0,0,0,0,0,0.208455,0.2974,0.9557,0.58034,0.3051,61.3713333333333,0.59642,0.2861
"26097","Germany",2000,"DEU","Europe & Central Asia ","Non-OECD",0,0,0,0,0,0,0.301487,0.336,NA,0.58558,0.2908,NA,0.60054,0.58528
"26083","Germany",2001,"DEU","Europe & Central Asia ","Non-OECD",0,0,0,0,0,0,0.363901,0.3822,NA,0.59121,0.2887,NA,0.62458,0.68225
"25838","Germany",2002,"DEU","Europe & Central Asia ","Non-OECD",0,0,0,0,0,0,0.436745,0.4319,NA,0.5983,0.2812,NA,0.65111,0.71732
"25803","Germany",2003,"DEU","Europe & Central Asia ","Non-OECD",0,125,0,0,1,0,0.473203,0.4853,NA,0.60545,0.2737,NA,0.65803,0.78624
"25929","Germany",2004,"DEU","Europe & Central Asia ","Non-OECD",0,0,0,0,0,0,0.610582,0.5461,NA,NA,0.2674,NA,0.66226,0.86523
"26223","Germany",2005,"DEU","Europe & Central Asia ","Non-OECD",0,312,1,0,0,0,0.687222,0.6068,NA,NA,NA,NA,0.66388,0.96123
"26230","Germany",2006,"DEU","Europe & Central Asia ","Non-OECD",0,0,0,0,0,0,0.72169,0.6555,NA,NA,NA,NA,0.6579,1.02326
"25985","Germany",2007,"DEU","Europe & Central Asia ","Non-OECD",0,125,0,0,1,0,0.751345,NA,NA,NA,NA,NA,0.64707,1.16828
"26013","Germany",2008,"DEU","Europe & Central Asia ","Non-OECD",0,0,0,0,0,0,0.778193,NA,NA,NA,NA,NA,0.62408,1.28124
"26272","Germany",2009,"DEU","Europe & Central Asia ","Non-OECD",0,0,0,0,0,0,0.790829,NA,NA,NA,NA,NA,0.57681,1.27506
"26195","Germany",2010,"DEU","Europe & Central Asia ","Non-OECD",0,0,0,0,0,0,0.814411,NA,NA,NA,NA,NA,0.55381,1.26988
"26335","Germany",2011,"DEU","Europe & Central Asia ","Non-OECD",0,29,0,0,8,0,0.82627,NA,NA,NA,NA,NA,NA,1.32291
"26125","Germany",2012,"DEU","Europe & Central Asia ","Non-OECD",0,562,1,0,2,0,0.838841,NA,NA,NA,NA,NA,NA,NA
"26356","Germany",2013,"DEU","Europe & Central Asia ","Non-OECD",0,1812,5,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"38228","Ghana",1957,"GHA","Sub-Saharan Africa ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,0.014,NA,0.021,NA,0.00272,NA
"38130","Ghana",1958,"GHA","Sub-Saharan Africa ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,0.0152,NA,0.0237,NA,0.00291,NA
"38137","Ghana",1959,"GHA","Sub-Saharan Africa ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,0.0165,NA,0.0265,NA,0.00378,NA
"38032","Ghana",1960,"GHA","Sub-Saharan Africa ","Non-OECD",1,1500,0,0,0,0,NA,NA,0.0176,NA,0.0292,NA,0.00353,NA
"38088","Ghana",1961,"GHA","Sub-Saharan Africa ","Non-OECD",0,562,1,1,0,0,NA,NA,0.0186,NA,0.032,NA,0.00376,NA
"38053","Ghana",1962,"GHA","Sub-Saharan Africa ","Non-OECD",3,4062,0,0,0,1,NA,NA,0.0379,NA,0.033,NA,0.00398,NA
"38256","Ghana",1963,"GHA","Sub-Saharan Africa ","Non-OECD",0,250,0,0,0,0,NA,NA,0.0562,NA,0.034,NA,0.00418,NA
"38095","Ghana",1964,"GHA","Sub-Saharan Africa ","Non-OECD",0,875,0,0,0,2,NA,NA,0.0736,6e-05,0.035,3.622,0.00431,NA
"38186","Ghana",1965,"GHA","Sub-Saharan Africa ","Non-OECD",0,250,0,0,0,0,NA,NA,0.0899,0.00012,0.036,4.20066666666667,0.00452,NA
"38165","Ghana",1966,"GHA","Sub-Saharan Africa ","Non-OECD",0,1875,0,0,0,0,NA,NA,0.0698,5e-04,0.037,3.57666666666667,0.00451,NA
"38102","Ghana",1967,"GHA","Sub-Saharan Africa ","Non-OECD",0,1875,0,0,0,0,NA,NA,0.077,0.00061,0.036,3.787,0.00457,NA
"38151","Ghana",1968,"GHA","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.0835,0.00059,0.035,3.96966666666667,0.00429,NA
"38277","Ghana",1969,"GHA","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.0826,0.00141,0.034,3.93366666666667,0.00518,NA
"38214","Ghana",1970,"GHA","Sub-Saharan Africa ","Non-OECD",0,250,0,0,0,0,NA,NA,0.0821,0.00186,0.046,4.332,0.00747,NA
"38347","Ghana",1971,"GHA","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.085,0.00226,0.05,4.57533333333333,0.00555,NA
"38417","Ghana",1972,"GHA","Sub-Saharan Africa ","Non-OECD",0,2125,0,0,0,0,NA,NA,0.0853,0.00231,0.054,4.72033333333333,0.00561,NA
"38389","Ghana",1973,"GHA","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.093,0.00267,0.041,4.55566666666667,0.00556,NA
"38333","Ghana",1974,"GHA","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1004,0.00301,0.046,4.98033333333333,0.00572,NA
"38116","Ghana",1975,"GHA","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1074,0.00334,0.051,5.39133333333333,0.00608,NA
"38109","Ghana",1976,"GHA","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1047,0.00339,0.042,5.003,0.00643,NA
"38123","Ghana",1977,"GHA","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1045,0.00381,0.0405,4.96033333333333,0.00633,NA
"38060","Ghana",1978,"GHA","Sub-Saharan Africa ","Non-OECD",0,500,0,1,0,0,NA,NA,0.1019,0.00375,0.031,4.555,0.00626,NA
"38039","Ghana",1979,"GHA","Sub-Saharan Africa ","Non-OECD",0,2125,0,0,0,0,NA,NA,0.1336,0.00449,0.0316,5.65633333333333,0.0062,NA
"38074","Ghana",1980,"GHA","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1633,0.00494,0.0323,6.68466666666667,0.00606,NA
"38249","Ghana",1981,"GHA","Sub-Saharan Africa ","Non-OECD",0,312,1,0,0,0,NA,NA,0.1617,0.00589,0.0329,6.683,0.00601,NA
"38382","Ghana",1982,"GHA","Sub-Saharan Africa ","Non-OECD",0,1875,0,0,0,0,NA,NA,0.1601,0.00704,0.0336,6.69133333333333,0.00596,NA
"38403","Ghana",1983,"GHA","Sub-Saharan Africa ","Non-OECD",0,3750,0,0,0,0,NA,NA,0.1655,0.0084,0.0343,6.94,0.00591,NA
"38270","Ghana",1984,"GHA","Sub-Saharan Africa ","Non-OECD",0,1875,0,0,0,0,NA,NA,0.1829,0.01003,0.035,7.59766666666667,0.0061,NA
"38179","Ghana",1985,"GHA","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1979,0.01187,0.0297,7.98233333333333,0.00624,NA
"38340","Ghana",1986,"GHA","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.2051,0.01279,0.0252,8.103,0.00639,NA
"38354","Ghana",1987,"GHA","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.2126,0.01372,0.0213,8.254,0.00654,NA
"38361","Ghana",1988,"GHA","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.2204,0.01475,0.0181,8.44166666666667,0.0067,NA
"38207","Ghana",1989,"GHA","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,NA,0.2285,0.01585,0.0153,8.655,0.00686,NA
"38263","Ghana",1990,"GHA","Sub-Saharan Africa ","Non-OECD",0,0,0,0,0,0,NA,1e-04,0.2368,0.01702,0.013,8.894,0.00702,2e-05
